age,workclass,fnlwgt,education.num,marital.status,sex,capital.gain,capital.loss,hours.per.week,income,Race_Amer-Indian-Eskimo,Race_Asian-Pac-Islander,Race_Black,Race_Other,Race_White,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Other-service,occupation_Prof-specialty,occupation_Sales
30,7,321990,14,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
33,6,144949,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
32,6,137076,10,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
43,6,194726,15,2,1,15024,0,55,1,0,0,0,0,1,0,0,0,0,1,0
50,6,89041,9,2,1,15024,0,50,1,0,0,0,0,1,0,1,0,0,0,0
38,6,409604,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
43,3,139734,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
53,6,30244,12,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
30,6,340917,14,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
59,5,201263,13,2,1,15024,0,55,1,0,0,0,0,1,0,0,0,0,0,1
44,6,116825,15,2,1,15024,0,80,1,0,0,0,0,1,0,0,0,0,1,0
41,6,101593,14,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
38,0,70282,14,2,0,15024,0,2,1,0,0,1,0,0,0,0,0,1,0,0
60,6,103344,9,2,1,15024,0,40,1,0,0,0,0,1,0,1,0,0,0,0
42,5,336513,13,2,1,15024,0,60,1,0,0,0,0,1,0,1,0,0,0,0
42,5,24763,16,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
48,6,38950,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
55,6,199067,13,2,1,15024,0,42,1,0,0,0,0,1,0,0,1,0,0,0
49,3,391585,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
50,6,205803,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,0,1
55,6,182460,9,2,1,15024,0,35,1,0,0,0,0,1,0,1,0,0,0,0
44,6,267717,14,2,1,15024,0,45,1,0,0,0,0,1,0,1,0,0,0,0
46,6,330087,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,1,0,0,0
40,6,88909,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
39,5,343476,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
30,2,182926,10,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,1,0,0
44,6,109912,16,2,0,15024,0,32,1,0,0,0,0,1,0,0,1,0,0,0
60,7,376133,9,2,0,15024,0,15,1,0,0,0,0,1,1,0,0,0,0,0
60,6,142494,10,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
36,6,184112,15,2,0,15024,0,45,1,0,0,0,0,1,0,0,0,0,1,0
36,7,77146,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,0,1
39,6,322143,8,2,1,15024,0,70,1,0,0,0,0,1,0,0,0,1,0,0
40,7,182437,12,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,0,1
51,6,90363,10,2,1,15024,0,40,1,0,0,0,0,1,1,0,0,0,0,0
45,6,101452,14,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
51,6,338620,14,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
47,6,149700,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,1,0,0
59,6,153484,13,2,1,15024,0,50,1,0,0,0,0,1,0,1,0,0,0,0
47,6,162741,12,2,0,15024,0,40,1,0,0,1,0,0,0,0,0,0,1,0
46,4,102308,15,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
35,6,81232,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,0,1
39,6,33983,10,2,1,15024,0,40,1,0,0,0,0,1,1,0,0,0,0,0
52,5,194995,13,2,1,15024,0,55,1,0,0,0,0,1,0,0,0,0,0,1
32,4,42900,15,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
40,6,166662,15,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,1,0
61,6,170262,9,2,0,15024,0,38,1,0,0,0,0,1,0,0,1,0,0,0
57,6,127728,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
48,3,212954,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
51,6,221672,14,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,0,1
34,5,198664,13,2,1,15024,0,70,1,0,1,0,0,0,0,1,0,0,0,0
62,6,109190,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
42,6,252518,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
59,6,165922,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
57,7,123053,15,2,1,15024,0,50,1,0,1,0,0,0,0,0,0,0,1,0
59,7,31359,14,2,1,15024,0,80,1,0,0,0,0,1,0,0,1,0,0,0
50,6,98975,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
61,6,119684,15,2,1,15024,0,20,1,0,0,0,0,1,0,0,0,0,1,0
44,6,181762,13,2,1,15024,0,55,1,0,0,0,0,1,0,0,0,1,0,0
41,6,150755,16,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
43,6,345789,13,2,0,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
46,6,102569,14,2,1,15024,0,65,1,0,0,0,0,1,0,0,1,0,0,0
42,6,119359,15,2,0,15024,0,40,1,1,0,0,0,0,0,0,0,0,0,1
37,6,359001,11,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,1,0,0
46,6,393715,10,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
46,5,366089,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
47,6,61885,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
46,6,121124,12,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
59,7,169982,10,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
43,3,506329,13,2,1,15024,0,40,1,0,1,0,0,0,0,0,0,0,1,0
48,6,182541,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,1,0
47,6,323798,15,2,1,15024,0,55,1,0,0,0,0,1,0,0,0,0,1,0
43,6,130126,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
44,2,189956,13,2,0,15024,0,40,1,0,0,1,0,0,0,0,0,1,0,0
45,6,266860,14,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
43,2,188291,15,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,1,0
40,6,99604,14,2,0,15024,0,24,1,0,0,0,0,1,0,0,0,0,1,0
50,6,204447,14,2,1,15024,0,65,1,0,0,0,0,1,0,0,1,0,0,0
52,7,114758,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,0,1
52,0,92968,14,2,0,15024,0,40,1,0,0,0,0,1,0,0,0,1,0,0
40,6,198873,15,2,0,15024,0,30,1,0,0,0,0,1,0,0,0,0,1,0
44,6,148138,16,2,1,15024,0,40,1,0,1,0,0,0,0,0,1,0,0,0
47,6,355320,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
58,7,89922,11,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
50,6,138852,14,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
54,7,129432,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
50,6,145409,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
43,6,64631,9,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
52,6,186303,10,2,1,15024,0,55,1,0,0,0,0,1,0,0,1,0,0,0
44,5,172479,9,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,1,0,0
58,6,147707,9,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
45,6,148171,11,2,1,15024,0,40,1,0,0,0,0,1,0,1,0,0,0,0
30,6,196385,13,2,1,15024,0,35,1,0,0,0,0,1,0,0,0,0,1,0
40,7,191429,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
49,7,58359,10,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
52,7,89041,14,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
35,6,186183,9,2,1,15024,0,80,1,0,0,0,0,1,0,0,0,1,0,0
49,7,191277,10,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
50,6,164198,12,2,1,15024,0,45,1,0,0,1,0,0,0,0,0,1,0,0
31,6,167725,13,2,1,15024,0,48,1,0,1,0,0,0,0,0,0,0,1,0
53,2,283602,14,2,0,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
34,6,203488,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,0,1
19,0,200790,8,2,0,15024,0,40,1,0,0,0,0,1,0,0,0,1,0,0
46,4,20956,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
44,3,141858,15,2,1,15024,0,75,1,0,0,0,0,1,0,0,0,0,1,0
45,6,148995,13,2,1,15024,0,40,1,0,0,0,0,1,0,1,0,0,0,0
50,6,43764,16,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
49,5,181307,15,2,1,15024,0,65,1,0,0,0,0,1,0,0,0,0,1,0
49,0,271346,13,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,1,0,0
41,5,174395,16,2,1,15024,0,55,1,0,0,0,0,1,0,0,0,0,1,0
58,6,146477,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
44,7,357679,13,2,1,15024,0,65,1,0,0,0,0,1,0,0,0,1,0,0
36,7,306156,10,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,0,1
57,4,42298,14,2,1,15024,0,40,1,0,0,1,0,0,0,0,1,0,0,0
39,6,375452,15,2,0,15024,0,48,1,0,0,0,0,1,0,0,1,0,0,0
55,6,98361,13,2,1,15024,0,55,1,0,0,0,0,1,0,0,1,0,0,0
42,6,98211,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,1,0,0,0
47,7,215620,14,2,1,15024,0,55,1,0,0,0,0,1,0,0,1,0,0,0
55,3,296991,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
45,6,390368,10,2,1,15024,0,99,1,0,0,1,0,0,0,0,0,0,0,1
32,6,447066,13,2,1,15024,0,50,1,0,0,1,0,0,0,0,0,0,0,1
58,4,200042,10,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
31,6,352465,10,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
49,6,309033,11,2,0,15024,0,60,1,0,0,0,0,1,0,0,0,0,1,0
52,6,284329,11,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
28,6,312372,9,2,1,15024,0,40,1,0,0,1,0,0,0,0,1,0,0,0
55,4,305850,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
42,7,277488,15,2,1,15024,0,65,1,0,0,0,0,1,0,0,0,0,1,0
46,6,273575,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,1,0,0
40,5,237293,15,2,0,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
45,5,176814,16,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
51,2,133336,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
42,6,187720,14,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,0,1
48,7,54190,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
53,7,134793,10,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
46,2,121124,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,1,0,0
41,7,236021,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
42,3,190044,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
47,6,120781,14,2,1,15024,0,40,1,0,1,0,0,0,0,0,1,0,0,0
51,6,215404,13,2,1,15024,0,40,1,1,0,0,0,0,0,0,0,0,1,0
38,6,117312,9,2,0,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
52,7,234286,9,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
50,7,283676,16,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,1,0
45,6,102308,14,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
45,5,210364,9,2,1,15024,0,80,1,0,0,0,0,1,0,0,0,0,0,1
49,5,219718,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,0,1
54,6,104501,10,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,0,1
51,7,100029,16,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
56,7,109856,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
58,5,248841,9,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,0,1
43,7,117158,13,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,0,1
46,6,110171,14,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
43,6,212894,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
59,6,354037,15,2,1,15024,0,50,1,0,0,1,0,0,0,0,0,1,0,0
47,2,149700,14,2,1,15024,0,35,1,0,0,0,0,1,0,0,0,0,1,0
33,6,182926,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
56,2,381965,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
41,6,222596,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,0,1
64,4,388594,15,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,1,0
43,6,183273,14,2,0,15024,0,32,1,0,0,0,0,1,0,0,1,0,0,0
47,6,102628,14,2,1,15024,0,55,1,0,0,0,0,1,0,0,1,0,0,0
42,6,227065,10,2,1,15024,0,32,1,0,0,0,0,1,0,0,0,0,1,0
48,3,171926,15,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
61,6,96660,10,2,0,15024,0,34,1,0,0,0,0,1,1,0,0,0,0,0
60,6,93997,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,1,0,0,0
38,6,38312,13,2,1,15024,0,65,1,0,0,0,0,1,0,0,1,0,0,0
28,6,285294,13,2,0,15024,0,45,1,0,0,1,0,0,0,0,0,0,0,1
54,6,182187,11,2,1,15024,0,38,1,0,0,1,0,0,0,0,0,1,0,0
48,6,207277,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
31,6,187560,9,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
38,6,114591,13,2,0,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
32,6,126132,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
42,6,383493,10,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
41,5,153132,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
40,6,287008,15,2,1,15024,0,55,1,0,0,0,0,1,0,0,0,0,1,0
44,2,136986,14,2,1,15024,0,35,1,0,0,0,0,1,0,0,0,0,1,0
57,7,127728,15,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,1,0
34,6,177437,10,2,1,15024,0,45,1,0,0,0,0,1,0,1,0,0,0,0
52,6,145166,13,2,1,15024,0,55,1,0,0,0,0,1,0,0,1,0,0,0
37,6,19899,9,2,1,15024,0,45,1,0,0,0,0,1,0,1,0,0,0,0
56,6,367984,11,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
38,6,172538,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
47,6,264052,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
53,6,73134,9,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,0,1
37,6,588003,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
31,6,197886,10,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,0,1
47,6,121124,13,2,1,15024,0,50,1,0,0,0,0,1,0,1,0,0,0,0
46,6,58683,13,2,1,15024,0,55,1,0,0,0,0,1,0,0,1,0,0,0
55,6,175071,10,2,1,15024,0,40,1,0,0,1,0,0,0,1,0,0,0,0
43,6,180599,15,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,1,0
46,7,192779,15,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,1,0
45,6,30457,13,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
43,7,130126,10,2,1,15024,0,45,1,0,0,0,0,1,0,0,1,0,0,0
61,6,86067,12,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,0,1
49,6,187370,14,2,1,15024,0,50,1,0,0,0,0,1,0,0,1,0,0,0
39,6,177154,13,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,0,1
54,6,36480,9,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,0,1
62,6,244087,16,2,1,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
51,6,392668,16,2,1,15024,0,84,1,0,0,0,0,1,0,0,1,0,0,0
40,6,25005,13,2,1,15024,0,99,1,0,0,0,0,1,0,0,0,0,1,0
46,7,320124,9,2,0,15024,0,40,1,1,0,0,0,0,0,0,1,0,0,0
38,6,333651,13,2,1,15024,0,70,1,0,0,0,0,1,0,0,0,0,1,0
57,6,199847,13,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
39,6,110426,12,2,0,15024,0,45,1,0,0,0,0,1,0,0,1,0,0,0
28,6,119287,13,2,0,15024,0,28,1,0,0,0,0,1,0,0,1,0,0,0
36,3,747719,15,2,0,15024,0,50,1,0,0,0,0,1,0,0,0,0,1,0
63,6,294009,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,1,0
41,6,359696,13,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,1,0,0
56,6,122390,11,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,0,1
51,7,338260,15,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,1,0
45,7,181307,15,2,1,15024,0,43,1,0,0,0,0,1,0,0,0,0,1,0
43,2,153132,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
41,6,287306,12,2,1,15024,0,60,1,0,0,0,0,1,0,0,0,0,1,0
44,6,201723,13,2,1,15024,0,45,1,0,0,0,0,1,0,0,1,0,0,0
30,6,341051,14,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
42,6,176063,11,2,1,15024,0,55,1,0,0,0,0,1,0,0,1,0,0,0
39,6,174242,13,2,1,15024,0,60,1,0,0,0,0,1,0,0,1,0,0,0
46,3,250821,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
47,5,242391,15,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
51,4,223206,16,2,1,15024,0,40,1,0,1,0,0,0,0,0,0,0,1,0
41,6,122215,14,2,1,15024,0,40,1,0,0,0,0,1,0,0,0,0,1,0
37,6,121521,15,2,1,15024,0,45,1,0,0,0,0,1,0,0,0,0,1,0
52,7,287927,9,2,0,15024,0,40,1,0,0,0,0,1,0,0,1,0,0,0
45,6,214627,16,-3,1,15020,0,40,1,0,0,0,0,1,0,0,0,0,1,0
52,6,99736,14,-2,1,15020,0,50,1,0,0,0,0,1,0,0,0,0,1,0
39,6,150061,14,-2,0,15020,0,60,1,0,0,1,0,0,0,0,1,0,0,0
62,6,195343,16,-2,1,15020,0,50,1,0,0,0,0,1,0,0,0,0,1,0
38,6,139180,13,-2,0,15020,0,45,1,0,0,1,0,0,0,0,0,0,1,0
44,6,343591,9,-2,0,14344,0,40,1,0,0,0,0,1,0,1,0,0,0,0
31,6,220066,13,0,0,14344,0,50,1,0,0,0,0,1,0,0,1,0,0,0
31,6,340917,9,0,1,14344,0,40,1,0,0,0,0,1,0,1,0,0,0,0
45,6,543922,14,-2,1,14344,0,48,1,0,0,0,0,1,0,0,0,1,0,0
37,6,538443,9,-2,1,14344,0,40,1,0,0,0,0,1,0,1,0,0,0,0
53,2,221722,14,0,0,14344,0,50,1,0,0,0,0,1,0,0,1,0,0,0
23,6,106957,7,0,1,14344,0,40,1,0,1,0,0,0,0,1,0,0,0,0
53,6,171924,13,-2,1,14344,0,55,1,0,0,0,0,1,0,0,0,0,1,0
43,6,170525,13,-2,0,14344,0,40,1,0,0,0,0,1,0,0,0,0,1,0
44,5,274562,9,0,1,14344,0,40,1,0,0,0,0,1,0,1,0,0,0,0
39,6,174924,9,-1,1,14344,0,40,1,0,0,0,0,1,0,0,1,0,0,0
49,6,149049,10,-2,1,14344,0,45,1,0,0,0,0,1,0,0,1,0,0,0
35,6,252897,12,0,0,14344,0,40,1,0,0,0,0,1,1,0,0,0,0,0
41,3,108945,9,0,0,14344,0,40,1,0,0,0,0,1,0,0,0,1,0,0
35,6,127306,11,0,0,14344,0,40,1,0,0,0,0,1,1,0,0,0,0,0
38,6,217349,11,-2,0,14344,0,40,1,0,0,0,0,1,0,0,0,0,1,0
29,6,157612,13,0,0,14344,0,40,1,0,0,0,0,1,0,0,0,0,1,0
22,6,233955,13,0,0,14344,0,40,1,1,0,0,0,0,0,0,0,0,1,0
54,6,288992,6,-2,1,14344,0,68,1,0,0,0,0,1,0,0,0,0,1,0
36,6,337039,12,0,1,14344,0,40,1,0,0,1,0,0,0,0,0,1,0,0
58,6,234213,9,-2,1,14344,0,48,1,0,0,0,0,1,0,1,0,0,0,0
24,2,452640,10,0,1,14344,0,50,1,0,0,0,0,1,0,0,0,1,0,0
52,6,146567,9,-2,1,14344,0,40,1,0,0,1,0,0,0,0,0,1,0,0
29,6,152461,13,0,0,14344,0,50,1,0,0,0,0,1,0,0,0,0,1,0
29,6,176037,11,-2,1,14344,0,40,1,0,0,1,0,0,0,0,0,1,0,0
44,6,147110,10,-2,1,14344,0,40,1,0,0,0,0,1,1,0,0,0,0,0
31,6,45781,14,0,0,14084,0,50,1,0,0,0,0,1,0,0,0,0,1,0
40,4,56795,14,0,0,14084,0,55,1,0,0,0,0,1,0,0,1,0,0,0
42,6,151408,14,0,0,14084,0,50,1,0,0,0,0,1,0,0,1,0,0,0
44,6,75227,15,0,1,14084,0,40,1,0,0,0,0,1,0,0,0,0,1,0
55,6,163083,13,-1,1,14084,0,45,1,0,0,0,0,1,0,0,1,0,0,0
30,2,125159,13,0,1,14084,0,45,1,0,0,1,0,0,0,0,0,0,1,0
52,6,218550,10,1,0,14084,0,16,1,0,0,0,0,1,1,0,0,0,0,0
36,6,297449,13,-2,1,14084,0,40,1,0,0,0,0,1,0,0,0,0,1,0
42,4,170230,14,0,0,14084,0,60,1,0,0,0,0,1,0,0,1,0,0,0
31,6,345122,15,-2,1,14084,0,50,1,0,0,0,0,1,0,0,0,0,1,0
51,6,196501,13,-2,1,14084,0,50,1,0,0,0,0,1,0,0,1,0,0,0
58,6,150560,13,-2,0,14084,0,40,1,0,0,0,0,1,1,0,0,0,0,0
28,6,34335,9,-2,1,14084,0,40,1,1,0,0,0,0,0,0,0,0,0,1
56,6,295067,13,0,1,14084,0,45,1,0,0,0,0,1,0,0,1,0,0,0
48,5,328606,15,-2,1,14084,0,63,1,0,0,0,0,1,0,0,0,0,1,0
37,6,125550,9,0,0,14084,0,35,1,0,0,0,0,1,0,0,0,1,0,0
36,6,111499,14,0,0,14084,0,40,1,0,0,0,0,1,0,0,1,0,0,0
37,5,164526,16,0,1,14084,0,45,1,0,0,0,0,1,0,0,0,0,1,0
54,6,155233,13,0,0,14084,0,40,1,0,0,0,0,1,1,0,0,0,0,0
40,6,105794,15,0,0,14084,0,50,1,0,0,0,0,1,0,0,0,0,1,0
34,6,160261,9,0,1,14084,0,35,1,0,1,0,0,0,0,0,0,1,0,0
59,6,140569,10,-1,1,14084,0,60,1,0,0,0,0,1,0,0,0,0,0,1
31,6,72630,13,0,1,14084,0,50,1,0,0,0,0,1,0,0,1,0,0,0
49,6,153536,10,-2,1,14084,0,44,1,0,0,0,0,1,0,0,0,0,1,0
55,6,436861,14,-2,0,14084,0,40,1,0,0,0,0,1,0,0,0,0,1,0
53,7,42924,16,-2,1,14084,0,50,1,0,0,0,0,1,0,0,1,0,0,0
33,6,168981,14,-2,0,14084,0,50,1,0,0,0,0,1,0,0,1,0,0,0
40,6,175935,13,-2,1,14084,0,40,1,0,0,0,0,1,0,0,0,0,0,1
48,0,175653,12,-2,0,14084,0,40,1,0,0,0,0,1,0,0,0,1,0,0
45,5,319122,13,0,1,14084,0,45,1,0,0,0,0,1,0,0,0,0,0,1
49,5,107597,9,-2,0,14084,0,30,1,0,0,0,0,1,0,0,1,0,0,0
31,6,178623,13,0,0,14084,0,60,1,0,0,1,0,0,0,0,0,0,1,0
37,6,82576,15,-2,1,14084,0,36,1,0,0,0,0,1,0,0,0,0,1,0
39,6,347960,15,0,0,14084,0,35,1,0,0,0,0,1,0,0,0,0,1,0
47,6,160187,9,-1,0,14084,0,38,1,0,0,1,0,0,0,0,0,0,1,0
62,3,202056,13,-2,1,14084,0,40,1,0,0,0,0,1,0,0,0,0,1,0
51,7,98642,9,-2,1,14084,0,40,1,0,0,0,0,1,0,0,1,0,0,0
63,7,38472,10,-3,0,14084,0,60,1,0,0,0,0,1,0,0,0,0,0,1
44,6,110396,14,0,1,14084,0,56,1,0,0,0,0,1,0,0,1,0,0,0
32,6,167990,14,0,1,14084,0,40,1,0,0,0,0,1,0,0,1,0,0,0
58,4,72998,7,-2,0,14084,0,40,1,0,0,1,0,0,0,1,0,0,0,0
40,6,121956,13,1,1,13550,0,40,1,0,1,0,0,0,0,0,0,0,1,0
53,6,283602,13,-2,0,13550,0,43,1,0,0,0,0,1,0,0,0,0,0,1
35,6,188069,14,0,1,13550,0,55,1,0,0,0,0,1,0,0,0,0,1,0
24,7,493034,9,0,1,13550,0,50,1,0,0,1,0,0,0,0,0,1,0,0
41,6,116493,9,-2,1,13550,0,44,1,0,0,0,0,1,0,1,0,0,0,0
26,6,164488,13,0,1,13550,0,50,1,0,0,0,0,1,0,0,0,0,1,0
22,6,100345,13,0,1,13550,0,55,1,0,0,0,0,1,0,1,0,0,0,0
32,6,252752,14,0,0,13550,0,60,1,0,0,0,0,1,0,0,1,0,0,0
36,6,201769,7,0,1,13550,0,40,1,0,0,1,0,0,0,0,0,1,0,0
31,6,158162,13,0,0,13550,0,50,1,0,0,0,0,1,0,0,1,0,0,0
36,6,175360,14,0,1,13550,0,50,1,0,0,0,0,1,1,0,0,0,0,0
32,6,95885,7,0,1,13550,0,60,1,1,0,0,0,0,0,1,0,0,0,0
32,6,133861,13,0,1,13550,0,48,1,0,0,0,0,1,0,0,1,0,0,0
43,4,105936,11,0,0,13550,0,40,1,0,0,0,0,1,0,0,0,0,1,0
36,4,192443,10,0,1,13550,0,40,1,0,0,1,0,0,0,0,1,0,0,0
30,6,347166,13,0,1,13550,0,45,1,0,0,0,0,1,0,0,0,0,1,0
45,6,229967,9,-2,1,13550,0,50,1,0,0,0,0,1,0,0,1,0,0,0
39,6,191227,13,-2,0,13550,0,50,1,0,0,0,0,1,0,0,1,0,0,0
27,6,186454,13,0,1,13550,0,40,1,0,1,0,0,0,0,0,0,0,1,0
